0 0.5 0.5 4.53999e-05
0.08 0.5 0.5 4.53999e-05
0.16 0.5 0.5 4.53999e-05
0.24 0.5 0.5 4.53999e-05
0.32 0.5 0.5 4.53999e-05
0.4 0.5 0.5 4.53999e-05
0.48 0.5 0.5 4.53999e-05
0.56 0.5 0.5 4.53999e-05
0.64 0.5 0.5 4.53999e-05
0.72 0.5 0.5 4.53999e-05
0.8 0.5 0.5 4.53999e-05
0.88 0.5 0.5 4.53999e-05
0.96 0.5 0.5 4.53999e-05
1.04 0.5 0.5 4.53999e-05
1.12 0.5 0.5 4.53999e-05
1.2 0.5 0.5 4.53999e-05
1.28 0.5 0.5 4.53999e-05
1.36 0.5 0.5 4.53999e-05
1.44 0.5 0.5 4.53999e-05
1.52 0.5 0.5 4.53999e-05
1.6 0.5 0.5 4.53999e-05
1.68 0.5 0.5 4.53999e-05
1.76 0.5 0.5 4.53999e-05
1.84 0.5 0.5 4.53999e-05
1.92 0.5 0.5 4.53999e-05
2 0.5 0.5 4.53999e-05
2.08 0.5 0.5 4.53999e-05
2.16 0.5 0.5 4.53999e-05
2.24 0.5 0.5 4.53999e-05
2.32 0.5 0.5 4.53999e-05
2.4 0.5 0.5 4.53999e-05
2.48 0.5 0.5 4.53999e-05
2.56 0.5 0.5 4.53999e-05
2.64 0.5 0.5 4.53999e-05
2.72 0.5 0.5 4.53999e-05
2.8 0.5 0.5 4.53999e-05
2.88 0.5 0.5 4.53999e-05
2.96 0.5 0.5 4.53999e-05
3.04 0.5 0.5 4.53999e-05
3.12 0.5 0.5 4.53999e-05
3.2 0.5 0.5 4.53999e-05
3.28 0.5 0.5 4.53999e-05
3.36 0.5 0.5 4.53999e-05
3.44 0.5 0.5 4.53999e-05
3.52 0.5 0.5 4.53999e-05
3.6 0.5 0.5 4.53999e-05
3.68 0.5 0.5 4.53999e-05
3.76 0.5 0.5 4.53999e-05
3.84 0.5 0.5 4.53999e-05
3.92 0.5 0.5 4.53999e-05
