0 0.985155 0.020705 0.000588603
0.16 0.979687 0.0250076 0.000564803
0.32 0.962862 0.0390525 0.000499988
0.48 0.928457 0.0708965 0.000410467
0.64 0.858818 0.139499 0.000310738
0.8 0.719054 0.279821 0.000207756
0.96 0.494561 0.505515 0.000111886
1.12 0.272529 0.72871 4.71409e-05
1.28 0.136139 0.865648 1.76403e-05
1.44 0.0692428 0.931705 6.7775e-06
1.6 0.0378818 0.960943 2.9468e-06
1.76 0.0237889 0.972798 1.59894e-06
1.92 0.0196218 0.975896 1.26982e-06
2.08 0.0234266 0.97276 1.63452e-06
2.24 0.0369516 0.961187 3.03938e-06
2.4 0.0671739 0.932946 6.99564e-06
2.56 0.13164 0.86927 1.82101e-05
2.72 0.263647 0.736749 4.88872e-05
2.88 0.481895 0.517564 0.000117427
3.04 0.708243 0.290146 0.000221547
3.2 0.851943 0.145556 0.000335783
3.36 0.923991 0.0738866 0.000448552
3.52 0.959573 0.0401476 0.00055272
3.68 0.977323 0.0246168 0.000632408
3.84 0.983952 0.0192136 0.000668095
4 0.981198 0.0214739 0.000649055
4.16 0.968375 0.0323741 0.00058109
4.32 0.941362 0.0572115 0.00048249
4.48 0.88748 0.110017 0.000371957
4.64 0.777582 0.220356 0.000259426
4.8 0.580745 0.418374 0.000151484
4.96 0.344979 0.655286 6.8918e-05
5.12 0.176616 0.824451 2.64071e-05
5.28 0.0890078 0.911828 9.91568e-06
5.44 0.0472781 0.951918 4.06301e-06
5.6 0.0276117 0.969309 1.96048e-06
5.76 0.0195093 0.975808 1.25326e-06
5.92 0.0192087 0.976078 1.24731e-06
6.08 0.0265631 0.970305 1.93336e-06
6.24 0.0449206 0.954292 3.97137e-06
6.4 0.08393 0.917053 9.62044e-06
6.56 0.165898 0.835401 2.55747e-05
6.72 0.325696 0.674823 6.73925e-05
6.88 0.558158 0.441309 0.000151569
7.04 0.761748 0.236557 0.000265892
7.2 0.878814 0.118912 0.000387592
7.36 0.93682 0.0618748 0.000509228
7.52 0.966183 0.0347765 0.000621056
7.68 0.980766 0.0224638 0.000703044
7.84 0.985232 0.019037 0.000733555
