0 -3.92075 15.3383 -3.92004
0.16 -48.3554 -29.2555 -48.3547
0.32 -3.02505 15.663 -3.02441
0.48 -2.88538 14.8712 -2.88474
0.64 -2.8108 12.9815 -2.81023
0.8 -3.06213 8.64185 -3.0616
0.96 -2.27983 1.89784 -2.27938
1.12 2.49282 -2.84505 2.49323
1.28 8.89363 -3.59638 8.894
1.44 12.7874 -3.49313 12.7877
1.6 14.4258 -3.64399 14.426
1.76 14.8879 -4.00155 14.8881
1.92 15.0723 -4.13861 15.0725
2.08 15.2501 -3.95124 15.2504
2.24 15.3259 -3.55716 15.3261
2.4 15.0857 -3.04047 15.086
2.56 13.7708 -2.77104 13.7711
2.72 10.2095 -3.01812 10.2099
2.88 3.88952 -2.88623 3.88991
3.04 -1.92189 0.655795 -1.92146
3.2 -3.60315 7.14308 -3.60261
3.36 -3.46689 11.9497 -3.46631
3.52 -3.51894 14.1421 -3.51835
3.68 -3.75853 14.9467 -3.75786
3.84 -3.91913 15.2341 -3.91844
4 -3.89 15.3515 -3.88931
4.16 -3.63555 15.3896 -3.63488
4.32 -3.24941 15.1708 -3.2488
4.48 -2.95635 14.1755 -2.95574
4.64 -3.03001 11.4045 -3.0294
4.8 -3.17448 5.81284 -3.17399
4.96 -0.791906 -0.635153 -0.791447
5.12 5.43265 -3.3793 5.43307
5.28 11.0409 -3.39709 11.0413
5.44 13.8345 -3.37252 13.8348
5.6 14.8213 -3.67468 14.8216
5.76 15.0791 -3.9906 15.0793
5.92 15.1868 -4.05344 15.187
6.08 15.2921 -3.80961 15.2923
6.24 15.2345 -3.37013 15.2347
6.4 14.5645 -2.94885 14.5648
6.56 12.3047 -2.90919 12.305
6.72 7.25635 -3.20558 7.2567
6.88 0.508633 -1.69651 0.509044
7.04 -3.20498 3.94067 -3.20452
7.2 -3.49777 10.0119 -3.49726
7.36 -3.36074 13.3734 -3.36016
7.52 -3.5204 14.7129 -3.51977
7.68 -3.7652 15.1241 -3.76454
7.84 -9.65119 9.41567 -9.65055
